SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
1,54,1,6635.0,0,0,5166.0,0.0
0,53,0,0.374587,0,0,13000.0,1.0
0,57,0,0.572857,0,0,4000.0,1.0
1,60,1,0.578916,0,2,6620.0,0.0
0,65,0,0.165352,0,0,16358.0,0.0
0,63,0,0.045516,0,0,6700.0,0.0
0,76,0,0.27532399999999996,0,0,8400.0,0.0
0,34,0,0.283097,0,0,1200.0,0.0
0,22,98,0.0,98,98,5166.0,0.0
1,55,0,0.970068,0,0,6614.0,6.0
1,53,0,2163.0,0,0,5166.0,0.0
1,30,2,0.52388,0,2,2700.0,5.0
1,47,5,0.227954,0,1,5000.0,2.0
0,56,0,0.28163499999999997,0,0,9000.0,0.0
0,51,0,0.002666,0,0,6000.0,3.0
0,65,0,0.658948,0,0,6520.0,0.0
1,35,0,0.155915,0,0,4200.0,0.0
1,44,2,0.46484200000000003,0,0,6100.0,2.0
1,44,0,4160.0,0,0,5166.0,2.0
0,74,0,0.5417420000000001,0,0,5533.0,0.0
0,54,0,0.204578,0,0,11139.0,1.0
1,40,3,0.690552,0,0,6000.0,4.0
0,63,0,3036.0,0,0,5166.0,0.0
1,54,0,0.13698,0,0,7000.0,0.0
0,52,0,0.565127,0,0,1450.0,0.0
0,44,0,0.270414,0,0,6600.0,2.0
0,40,0,0.199496,0,0,2380.0,1.0
1,43,0,0.712599,0,0,4150.0,0.0
1,32,2,0.763309,0,0,4000.0,1.0
0,50,0,0.188624,0,0,8614.0,0.0
0,39,0,0.401717,0,0,8500.0,0.0
0,73,0,1089.0,0,0,5166.0,0.0
1,22,3,0.426759,2,0,2600.0,2.0
1,29,0,0.3878,0,0,1835.0,1.0
0,72,0,0.255653,0,0,4200.0,0.0
0,38,0,0.277675,0,0,2700.0,0.0
0,25,1,0.158737,0,0,2500.0,0.0
0,46,0,0.628977,0,0,5500.0,1.0
0,33,0,0.075214,0,0,4320.0,0.0
1,60,2,0.25829,0,1,1718.0,1.0
1,32,0,0.056804999999999994,0,0,4400.0,1.0
0,43,0,0.087991,0,0,10000.0,1.0
0,54,0,0.278117,0,0,9833.0,3.0
0,58,0,0.31450900000000004,0,0,3204.0,0.0
0,64,0,0.360178,0,0,8517.0,0.0
0,60,0,0.02255,0,0,9755.0,1.0
0,55,0,0.7336520000000001,0,0,4816.0,0.0
1,27,0,0.0,0,0,0.0,0.0
1,35,0,0.995857,0,0,5550.0,2.0
1,43,1,0.240475,4,0,1600.0,0.0
0,58,0,181.0,0,0,5166.0,0.0
0,87,0,0.011326000000000001,0,0,1500.0,0.0
1,66,3,2.30261,0,1,1800.0,0.0
0,53,0,0.144327,0,0,6900.0,0.0
0,73,0,0.019479,0,0,5800.0,0.0
0,52,0,0.27543,0,0,11000.0,3.0
0,40,0,0.48873999999999995,1,1,24200.0,1.0
0,52,0,591.0,0,0,5166.0,0.0
0,51,0,0.02001,0,0,6246.0,3.0
1,59,5,1375.0,6,2,5166.0,0.0
1,45,3,0.065263,1,0,1424.0,0.0
1,44,2,0.553089,0,0,5000.0,3.0
0,58,1,0.049984,0,0,3100.0,1.0
1,47,3,0.384103,4,0,6000.0,1.0
1,48,0,1.61558,0,0,4338.0,1.0
1,52,3,1.035396,2,4,4265.0,1.0
1,49,1,0.15417,1,0,3800.0,1.0
1,55,0,3825.0,0,0,5166.0,2.0
0,52,0,0.295466,0,0,9550.0,0.0
0,25,0,0.13691099999999998,0,0,1825.0,0.0
0,73,0,1564.0,0,0,5166.0,0.0
0,45,1,0.41401499999999997,0,0,4965.0,0.0
0,49,0,0.550697,0,0,15000.0,3.0
1,30,1,0.146084,0,0,2080.0,0.0
1,32,1,0.005065,1,0,3750.0,2.0
1,35,1,0.44471099999999997,0,0,5000.0,4.0
0,24,0,0.24670599999999998,0,0,1365.0,0.0
1,42,1,0.11085199999999999,1,0,3851.0,2.0
0,53,0,0.374418,0,0,3650.0,2.0
1,28,0,0.045763,0,0,3386.0,0.0
0,56,0,0.011929,1,0,2933.0,0.0
0,25,0,0.054273,0,0,4200.0,0.0
0,44,0,0.11346099999999999,0,0,10875.0,3.0
0,32,0,0.160881,0,0,4493.0,0.0
0,83,0,0.321594,0,0,4741.0,0.0
1,40,0,1629.0,0,1,5166.0,0.0
0,40,0,0.11848,0,0,6000.0,2.0
0,65,0,154.0,0,0,5166.0,0.0
0,46,0,1688.5,0,0,1.0,0.0
0,31,0,1750.0,0,1,5166.0,3.0
1,56,1,0.292427,0,0,4000.0,2.0
1,28,0,62.0,2,1,5166.0,0.0
0,48,0,0.539389,0,0,6714.0,2.0
1,57,0,0.25455300000000003,0,0,14000.0,0.0
1,25,98,0.0,98,98,5166.0,0.0
0,23,0,0.0,0,0,1.0,0.0
1,53,1,0.5015970000000001,0,0,1251.0,0.0
1,67,1,1048.0,1,1,0.0,0.0
1,48,0,0.402533,0,0,13183.0,2.0
0,54,0,0.209686,0,0,9642.0,3.0
0,46,0,1.131956,0,0,3000.0,2.0
0,68,0,0.7986439999999999,0,0,5750.0,0.0
0,63,0,0.320576,0,0,8334.0,2.0
0,52,0,0.829024,0,0,3596.0,1.0
0,45,0,2067.0,0,0,5166.0,0.0
0,62,0,830.0,0,0,5166.0,0.0
1,26,0,0.141717,0,0,5510.0,1.0
1,29,0,58.0,0,0,0.0,0.0
1,34,3,0.11918,0,0,3414.0,3.0
0,60,0,0.16869,0,0,7000.0,0.0
1,31,2,0.049708999999999996,0,0,2916.0,0.0
0,44,0,0.43516499999999997,0,0,6932.0,1.0
1,32,0,2569.0,1,2,5166.0,0.0
0,35,0,0.33855,0,0,9200.0,0.0
0,49,0,0.382262,0,0,10000.0,2.0
0,65,0,4350.0,0,0,5166.0,0.0
0,55,0,0.44863500000000006,0,0,6813.0,1.0
0,61,0,0.712762,0,0,2624.0,0.0
0,68,0,0.523845,0,0,9519.0,0.0
1,33,1,548.0,2,0,5166.0,0.0
1,32,0,0.0,0,0,5000.0,0.0
0,68,0,0.717391,0,0,2667.0,0.0
1,43,0,0.47960200000000003,0,0,8333.0,1.0
1,45,0,0.28345,2,1,4416.0,2.0
0,46,1,0.722426,4,1,3000.0,2.0
1,45,98,0.0,98,98,3600.0,0.0
1,46,2,0.738794,0,0,3100.0,2.0
0,37,0,0.437179,0,0,2339.0,0.0
0,70,0,0.11383099999999999,0,0,4330.0,0.0
0,73,0,1097.0,0,0,5166.0,0.0
0,54,0,0.32096399999999997,0,0,8919.0,0.0
0,49,1,0.293951,0,0,6000.0,1.0
0,58,0,0.726264,0,0,6666.0,0.0
0,44,0,0.20347,0,0,40000.0,5.0
0,35,0,0.588604,0,0,3983.0,0.0
1,25,0,0.0,0,0,897.0,0.0
1,47,0,1.309923,0,0,4000.0,0.0
0,55,0,3639.0,0,0,5166.0,0.0
1,44,0,0.242238,0,0,13333.0,1.0
1,43,98,0.0,98,98,1958.0,2.0
0,64,0,0.306144,0,0,13166.0,0.0
0,38,0,0.009165000000000001,0,0,4800.0,0.0
0,37,1,0.100768,0,0,15500.0,0.0
0,34,0,0.43814,0,0,4000.0,1.0
0,55,0,0.239127,0,0,7104.0,0.0
1,46,0,1462.0,1,0,5166.0,0.0
1,55,1,0.736347,0,0,2123.0,1.0
0,57,0,0.35906,0,0,5700.0,1.0
0,68,0,2361.0,0,0,5166.0,0.0
0,87,0,0.0,0,0,5166.0,0.0
0,35,1,0.37234,0,1,5921.0,3.0
0,52,0,0.291087,0,0,7550.0,0.0
0,59,3,0.840924,0,0,4500.0,0.0
0,27,0,0.24727800000000003,0,0,4500.0,0.0
0,24,0,3.0,0,0,5166.0,0.0
1,38,0,5227.0,0,0,5166.0,3.0
1,53,7,0.47857799999999995,3,4,3430.0,0.0
1,65,1,0.241838,0,0,11056.0,3.0
0,36,0,0.27129699999999995,0,0,7500.0,0.0
0,41,0,0.025481,0,0,3845.0,2.0
0,61,0,0.318334,0,0,8088.0,3.0
0,34,0,0.36533000000000004,0,0,7083.0,2.0
0,41,0,13.0,0,1,5166.0,3.0
0,61,0,0.329941,0,0,10416.0,0.0
1,36,2,0.276832,0,0,1350.0,1.0
1,42,2,0.198771,0,1,4230.0,2.0
1,44,0,0.35036,0,0,5833.0,4.0
0,44,0,0.13714300000000001,0,0,10900.0,1.0
1,51,0,0.45172700000000005,1,1,11900.0,0.0
0,55,1,110.0,2,0,5166.0,0.0
0,30,0,682.0,2,0,5166.0,1.0
1,46,5,0.408518,1,0,5000.0,0.0
1,35,3,0.8107979999999999,0,0,6500.0,2.0
1,80,1,2618.0,0,1,5166.0,0.0
0,63,0,0.52861,0,0,733.0,0.0
1,53,1,906.0,0,0,5166.0,0.0
1,49,4,0.7238680000000001,3,2,5500.0,0.0
1,36,0,0.07748,0,2,2348.0,5.0
1,48,0,0.668495,0,0,2916.0,0.0
0,43,0,0.068448,0,0,5200.0,0.0
0,46,2,0.279026,0,0,8500.0,0.0
0,71,0,0.789728,0,0,6833.0,0.0
1,40,1,0.653856,0,0,11500.0,1.0
0,51,0,1781.0,0,0,5166.0,0.0
1,27,0,0.154343,1,0,4800.0,0.0
1,50,3,0.672298,1,0,5208.0,0.0
0,60,0,0.226912,0,0,4666.0,0.0
0,45,0,0.8430780000000001,0,0,2975.0,1.0
0,38,0,0.673431,0,0,4828.0,0.0
1,53,3,0.152583,0,0,11750.0,0.0
1,49,1,0.529567,1,1,9824.0,0.0
1,54,0,43.0,3,0,5166.0,0.0
0,37,0,0.44696800000000003,0,0,6250.0,3.0
0,58,0,0.410199,0,0,8000.0,3.0
0,66,0,0.00778,0,0,9896.0,0.0
0,53,0,0.213825,0,0,6350.0,3.0
1,23,98,0.0,98,98,5166.0,0.0
0,51,0,0.310452,0,0,7050.0,1.0
0,68,0,3265.0,0,0,5166.0,0.0
0,69,0,0.011196,0,0,2500.0,0.0
1,59,0,13.0,0,0,5166.0,4.0
1,32,0,0.292377,0,0,2229.0,0.0
1,55,0,664.0,0,0,5166.0,0.0
0,48,0,0.0,0,0,4800.0,4.0
0,31,0,2022.0,0,0,5166.0,0.0
0,41,0,0.386613,0,0,1000.0,0.0
1,55,3,0.042756,0,2,3250.0,1.0
0,43,0,0.935484,0,0,3130.0,2.0
0,41,0,2711.0,0,0,5166.0,0.0
0,58,1,0.406735,0,0,8700.0,0.0
0,60,0,0.338706,0,0,4900.0,0.0
1,34,0,0.0,0,0,5166.0,1.0
0,41,0,0.366221,0,0,5381.0,2.0
1,51,3,0.447592,0,0,6000.0,0.0
0,48,0,0.45425200000000004,0,0,13300.0,0.0
0,45,0,3367.0,0,0,5166.0,2.0
1,35,3,0.055704,0,0,34000.0,0.0
1,43,5,0.446062,0,0,5700.0,4.0
0,62,1,0.422663,1,0,5850.0,0.0
0,60,0,0.351572,0,0,8333.0,1.0
1,24,0,0.07577,0,0,1200.0,0.0
0,28,0,0.231897,0,0,2250.0,0.0
1,53,0,0.0,2,0,4353.0,1.0
1,41,3,0.423368,0,2,7000.0,0.0
1,32,0,0.0,2,0,3086.0,3.0
0,76,0,9.460245,0,0,2200.0,0.0
0,63,0,0.531224,0,0,1200.0,0.0
0,47,0,2443.0,0,0,5166.0,1.0
1,50,0,0.0,0,0,3320.0,1.0
1,61,1,0.497316,1,1,9500.0,0.0
1,37,0,0.6014,0,0,6000.0,1.0
0,40,0,0.077141,0,0,3875.0,0.0
0,70,0,0.33211199999999996,0,0,10366.0,0.0
0,40,0,0.06277100000000001,0,0,9000.0,3.0
0,53,0,0.47836000000000006,0,0,4366.0,0.0
1,40,5,5646.0,1,1,5166.0,2.0
0,53,3,0.23834299999999997,0,0,6926.0,1.0
1,57,0,0.0,0,0,5166.0,0.0
0,45,0,0.23777600000000002,0,0,10000.0,2.0
1,62,1,0.46566899999999994,1,3,5548.0,1.0
1,49,1,0.530064,0,1,7400.0,2.0
0,45,0,0.43871400000000005,0,0,11013.0,4.0
0,49,3,0.19761800000000002,4,0,6800.0,2.0
1,29,4,0.9114540000000001,2,0,3500.0,1.0
1,48,0,0.537187,0,0,10500.0,5.0
0,22,0,0.0,0,0,5166.0,0.0
0,58,0,0.12238099999999999,0,0,1813.0,0.0
1,29,2,0.48800200000000005,0,0,4333.0,0.0
1,38,1,0.26602800000000004,0,2,3025.0,2.0
1,46,0,5932.0,0,0,5166.0,2.0
1,56,0,8.0,1,0,5166.0,0.0
0,47,0,0.775835,0,0,4460.0,1.0
1,46,2,0.296674,2,1,5200.0,2.0
1,29,1,108.0,2,1,5166.0,0.0
0,57,0,0.268982,0,0,9416.0,0.0
0,42,0,0.312977,0,0,5632.0,3.0
0,35,0,0.135205,0,0,5450.0,3.0
0,52,0,0.20907199999999998,0,0,1917.0,0.0
0,54,0,0.138758,0,0,1916.0,0.0
1,34,0,0.402999,0,1,5200.0,3.0
1,56,1,1.40146,0,0,684.0,0.0
0,41,0,1.740162,0,0,1600.0,2.0
0,36,0,0.516458,0,0,11483.0,3.0
1,43,0,0.55379,0,0,3271.0,3.0
1,42,1,0.250863,0,0,4922.0,4.0
0,44,0,0.25358800000000004,0,0,10800.0,5.0
0,45,1,0.18071199999999998,0,0,18000.0,4.0
0,52,0,1451.0,0,0,5166.0,0.0
0,56,0,0.134108,0,0,8000.0,0.0
0,34,5,1085.0,0,1,5166.0,0.0
1,45,1,109.0,0,0,5166.0,0.0
0,31,2,0.102034,0,0,2900.0,0.0
1,88,1,0.011159,0,0,8333.0,0.0
0,36,3,0.156164,0,0,3617.0,1.0
1,78,0,0.066343,0,0,617.0,0.0
0,37,0,0.223586,0,0,9208.0,0.0
1,58,3,0.420256,1,3,8451.0,0.0
0,54,0,0.416054,0,0,3400.0,0.0
0,60,1,0.103979,0,0,5000.0,0.0
0,36,0,385.0,0,0,5166.0,0.0
1,50,0,1970.0,0,0,5166.0,0.0
1,73,0,0.702979,0,0,4800.0,0.0
1,34,3,0.17985,1,0,1200.0,0.0
1,56,2,1.334487,1,1,2600.0,0.0
1,57,0,0.361257,0,0,10850.0,1.0
0,45,0,0.446888,0,0,4000.0,2.0
0,56,1,3865.0,0,0,5166.0,2.0
0,67,0,842.0,0,0,5166.0,2.0
0,42,0,0.279057,0,0,5471.0,0.0
0,34,1,0.428702,0,0,4375.0,0.0
0,56,0,0.471149,0,0,2200.0,0.0
0,58,0,0.301664,0,0,5167.0,0.0
0,45,0,0.488356,0,0,4250.0,4.0
1,52,2,0.34347300000000003,2,2,7100.0,1.0
0,36,0,0.532031,0,0,2200.0,0.0
0,56,0,5274.0,0,0,5166.0,2.0
0,60,0,0.079947,0,1,1500.0,0.0
1,36,2,0.227258,3,0,3000.0,0.0
0,44,0,0.012719,0,0,4166.0,0.0
0,61,0,1395.0,0,0,5166.0,0.0
0,37,2,1.389646,0,1,1100.0,1.0
0,36,0,0.086273,0,0,7000.0,0.0
0,58,0,0.6674439999999999,0,0,3000.0,0.0
0,59,0,8.0,0,0,5166.0,0.0
0,56,0,0.409505,0,0,17906.0,3.0
0,56,1,0.922793,0,0,3250.0,0.0
0,42,0,2885.0,0,0,5166.0,2.0
0,48,0,0.824868,0,0,4350.0,1.0
0,33,0,0.001678,0,0,4170.0,1.0
0,38,2,0.170068,0,0,6467.0,3.0
1,40,0,0.363325,2,2,3800.0,3.0
1,49,4,0.30345700000000003,0,0,7519.0,2.0
0,62,0,0.362942,0,0,5628.0,0.0
1,35,0,0.43939700000000004,0,0,4380.0,2.0
0,25,0,0.316677,0,0,1600.0,0.0
0,58,0,0.326753,0,0,15500.0,0.0
0,39,0,0.21517199999999997,0,0,10400.0,3.0
1,69,0,1.41115,0,0,6600.0,0.0
1,48,2,0.500514,0,0,8750.0,2.0
0,28,0,0.13001,0,0,8083.0,1.0
0,49,0,0.297647,0,0,15000.0,0.0
0,75,0,0.9604860000000001,0,0,4200.0,0.0
0,47,0,0.004033,0,0,10166.0,0.0
0,59,0,0.004666,0,0,10500.0,0.0
0,28,0,0.13614400000000002,0,0,4766.0,0.0
1,36,0,0.0,0,0,3000.0,0.0
0,55,0,0.42874300000000004,0,0,7500.0,1.0
1,49,0,1.633517,0,0,3800.0,3.0
0,38,1,0.202496,0,0,3525.0,0.0
1,33,2,0.06801,1,0,3969.0,2.0
1,26,0,0.124115,0,0,2400.0,0.0
0,23,0,0.0591,0,0,3400.0,0.0
1,37,0,0.0,0,0,1200.0,1.0
1,25,2,0.096738,0,0,8000.0,0.0
1,69,1,0.218883,0,0,7286.0,1.0
0,32,0,0.0037310000000000004,0,0,535.0,0.0
1,49,0,0.442963,0,0,9300.0,0.0
1,76,1,0.279289,0,0,1800.0,0.0
1,44,0,2597.0,1,0,5166.0,0.0
0,66,0,1759.0,0,0,5166.0,0.0
0,43,0,0.8677090000000001,0,0,7800.0,0.0
0,56,0,0.42257799999999995,0,0,11178.0,1.0
1,46,0,0.179041,0,2,20000.0,2.0
1,35,3,3982.0,0,3,5166.0,2.0
0,48,0,0.313434,0,0,16666.0,4.0
0,48,0,1673.0,0,0,5166.0,0.0
1,45,2,1700.0,4,1,5166.0,0.0
0,70,0,0.393024,0,0,4500.0,2.0
0,40,0,0.409249,0,0,7200.0,2.0
0,73,0,113.0,0,0,5166.0,0.0
0,78,0,0.001263,0,0,6333.0,0.0
0,50,0,0.140952,0,0,7498.0,1.0
1,26,2,0.149846,1,1,2268.0,0.0
0,69,0,0.148834,0,0,2700.0,0.0
1,47,0,0.30304899999999996,1,0,4754.0,3.0
0,30,0,1.120303,0,0,3166.0,0.0
1,43,4,0.761848,2,3,3333.0,4.0
0,55,0,2488.0,0,0,5166.0,0.0
0,49,0,0.29934099999999997,0,0,11531.0,0.0
0,38,0,0.28471,0,0,10666.0,2.0
0,45,0,0.385058,0,0,6250.0,0.0
1,34,0,0.21690900000000002,2,3,4056.0,3.0
0,22,0,0.02043,0,0,929.0,0.0
0,56,0,1.257117,0,0,3266.0,0.0
0,48,0,0.210079,0,0,10000.0,1.0
1,52,3,0.753395,3,0,3239.0,3.0
0,41,0,0.29644699999999996,0,0,4671.0,0.0
0,47,0,0.072377,0,0,10168.0,4.0
0,51,0,0.670241,0,0,3356.0,0.0
1,55,1,1393.0,0,1,5166.0,0.0
0,58,0,0.414392,0,0,5752.0,1.0
0,58,0,222.0,0,0,0.0,1.0
1,56,1,0.083992,0,1,10000.0,0.0
1,65,0,0.292166,1,0,7262.0,0.0
1,69,6,32843.0,0,0,5166.0,0.0
0,68,0,0.276636,0,0,9000.0,1.0
1,61,0,0.35899699999999996,0,0,11130.0,0.0
1,41,4,0.8696379999999999,3,3,4172.0,1.0
0,77,0,361.0,0,0,5166.0,0.0
1,59,1,0.258348,0,0,5000.0,2.0
1,52,0,0.559863,0,0,4100.0,3.0
1,36,3,2500.0,0,0,0.0,0.0
1,34,1,0.616012,3,4,2085.0,0.0
0,68,0,0.036717,0,0,5555.0,0.0
1,59,1,4019.0,0,0,5166.0,2.0
1,26,0,426.0,0,0,5166.0,0.0
0,29,0,0.031915,1,0,1503.0,0.0
0,63,0,2664.0,0,0,5166.0,4.0
0,48,0,1949.0,0,0,5166.0,0.0
1,50,1,0.469316,0,0,8000.0,3.0
0,66,0,0.40783200000000003,0,0,7583.0,0.0
1,35,0,0.075275,2,1,7000.0,3.0
0,56,0,97.0,0,0,5166.0,0.0
1,40,0,0.12070999999999998,1,0,4166.0,2.0
1,42,0,0.5115029999999999,0,0,5606.0,3.0
1,58,0,0.0,0,0,5166.0,0.0
0,56,1,0.255736,0,0,4793.0,0.0
1,36,0,0.275454,0,0,5833.0,0.0
1,43,1,0.55786,0,0,5158.0,3.0
0,50,0,0.839717,0,0,6500.0,0.0
0,41,0,0.581137,0,0,8916.0,2.0
1,49,1,0.376221,0,0,3683.0,0.0
0,74,0,7.0,0,0,5166.0,0.0
0,66,0,0.135499,0,0,5416.0,0.0
1,38,2,0.159473,1,0,6000.0,3.0
0,54,1,0.141968,0,0,4500.0,0.0
0,54,0,1.749614,0,0,4536.0,4.0
1,61,0,0.010298999999999999,1,0,10000.0,0.0
0,48,0,2442.0,0,0,0.0,1.0
1,34,1,0.22331700000000002,0,0,7916.0,3.0
1,64,1,1879.0,3,1,5166.0,2.0
0,60,0,0.052217999999999994,0,0,12600.0,2.0
0,72,0,1147.0,0,0,5166.0,0.0
0,51,0,0.571095,0,0,9416.0,0.0
0,52,0,0.832757,0,0,2600.0,2.0
0,47,2,4029.0,1,1,5166.0,0.0
0,68,0,555.0,0,0,5166.0,0.0
0,90,0,0.005181,0,0,3473.0,0.0
1,31,5,0.346515,0,2,3615.0,2.0
1,53,0,0.14794100000000002,0,1,2500.0,0.0
0,51,0,0.516336,0,0,5600.0,3.0
0,85,0,0.0,0,0,2485.0,0.0
0,45,0,0.471383,0,0,7844.0,0.0
0,28,0,0.065847,0,0,6666.0,0.0
1,31,0,101.0,0,0,5166.0,0.0
0,30,2,0.146856,0,0,7108.0,0.0
0,45,0,0.332784,0,0,8500.0,4.0
1,46,0,0.12882000000000002,2,4,3500.0,1.0
0,35,0,3.7846849999999996,0,0,12000.0,1.0
1,59,3,0.316698,0,1,11000.0,1.0
1,35,1,0.33076300000000003,0,0,5834.0,4.0
1,41,0,0.200844,2,1,4500.0,0.0
1,62,1,0.21443099999999998,3,0,4905.0,0.0
0,31,0,0.03689,0,0,5800.0,0.0
1,41,0,0.023712,0,0,10500.0,2.0
1,40,1,0.155478,1,1,4289.0,1.0
0,27,0,0.004442,0,0,1800.0,0.0
0,50,0,11.0,0,1,5166.0,0.0
0,46,1,0.186415,0,0,5181.0,2.0
0,57,0,0.269644,0,0,9582.0,2.0
0,70,2,1.5298260000000001,0,0,2983.0,0.0
0,49,0,0.26313800000000004,0,0,10465.0,0.0
0,51,0,0.775727,0,0,6500.0,1.0
1,40,1,0.259892,1,4,2400.0,2.0
0,72,0,0.352338,0,0,11400.0,0.0
1,24,98,0.0,98,98,5166.0,0.0
0,48,0,0.470372,0,0,3813.0,1.0
0,27,0,1042.0,0,0,5166.0,0.0
0,44,0,0.48051400000000005,0,0,4900.0,2.0
1,54,0,185.0,2,1,5166.0,0.0
0,62,0,0.402409,0,0,4400.0,0.0
0,39,0,0.47125500000000003,0,0,6000.0,0.0
0,41,0,0.544291,0,0,5000.0,2.0
1,43,1,0.47926499999999994,0,0,1904.0,0.0
0,64,0,0.136786,0,0,10000.0,0.0
0,29,0,63.0,0,0,5166.0,0.0
1,42,98,0.0,98,98,3200.0,1.0
0,40,1,0.07570299999999999,0,0,7000.0,2.0
1,34,5,0.505556,2,3,4139.0,1.0
1,62,0,0.010888,0,0,3489.0,0.0
1,49,2,1.508693,0,1,12653.0,1.0
0,52,0,0.208421,0,0,9000.0,2.0
1,28,0,1.0989659999999999,0,0,5900.0,0.0
0,41,0,0.320473,0,0,12000.0,0.0
0,24,0,0.28571399999999997,0,0,1000.0,0.0
0,48,0,0.366733,0,0,4550.0,2.0
1,39,0,0.7400760000000001,0,0,3400.0,1.0
0,76,0,1787.0,0,0,5166.0,0.0
0,47,0,0.11522400000000001,0,0,8400.0,1.0
0,66,0,0.319185,0,0,5300.0,0.0
0,39,0,0.606749,0,0,10964.0,2.0
1,69,2,0.17386,1,0,4100.0,0.0
1,47,1,0.263787,2,0,11205.0,0.0
1,40,0,0.0,0,0,5166.0,0.0
0,49,0,0.029785000000000002,0,0,4800.0,0.0
0,61,1,0.327599,0,0,6916.0,0.0
0,42,1,0.607347,0,0,5416.0,0.0
0,70,0,2055.0,0,0,5166.0,0.0
1,64,1,0.303289,1,0,6900.0,3.0
1,64,1,0.40870500000000004,0,0,8362.0,5.0
1,23,98,0.006998000000000001,98,98,3000.0,0.0
0,56,0,2592.0,0,0,5166.0,0.0
0,34,0,0.719493,0,0,2605.0,0.0
0,28,0,54.0,0,0,5166.0,0.0
1,28,2,0.27197,0,0,2400.0,1.0
0,36,0,0.02419,0,0,6200.0,2.0
0,71,0,68.0,0,0,5166.0,0.0
0,46,0,0.204814,0,0,9222.0,1.0
0,52,0,0.453219,0,0,12333.0,3.0
0,37,0,0.183501,0,0,3078.0,1.0
0,84,0,0.0,0,0,5166.0,0.0
0,49,0,0.026276,1,0,2625.0,3.0
0,26,0,0.0,0,0,5166.0,0.0
1,30,0,131.0,1,0,5166.0,0.0
0,65,0,0.296901,0,0,3000.0,0.0
0,26,0,0.064671,0,0,4375.0,1.0
0,50,0,0.094293,0,0,6500.0,0.0
0,41,0,0.012795,0,0,2500.0,0.0
0,63,0,937.0,0,0,5166.0,0.0
0,48,0,0.36475599999999997,1,0,8846.0,2.0
1,33,0,0.174511,0,0,2400.0,2.0
1,45,1,0.289817,0,0,12500.0,4.0
1,33,0,23.0,8,0,5166.0,0.0
0,44,0,0.44923900000000005,0,0,4333.0,0.0
1,53,2,0.027644,0,0,8500.0,2.0
1,62,0,0.019997,0,1,7000.0,0.0
0,78,0,0.788099,0,0,6200.0,0.0
1,43,3,0.677574,0,0,3330.0,0.0
0,37,0,1044.0,0,0,5166.0,1.0
0,78,0,1753.0,0,0,5166.0,0.0
0,58,0,1536.0,0,0,5166.0,0.0
1,24,1,0.148243,1,0,3500.0,0.0
0,45,0,0.101493,0,0,7300.0,0.0
0,37,0,0.73569,0,0,5572.0,2.0
1,47,4,0.572032,0,0,7100.0,2.0
0,54,0,0.013483000000000002,0,1,4820.0,0.0
0,45,0,0.331156,0,0,7500.0,1.0
0,55,0,0.040698000000000005,0,0,2235.0,0.0
0,65,0,0.006520000000000001,0,0,4600.0,0.0
0,43,0,0.537518,0,0,11500.0,2.0
0,29,0,1.065397,0,0,6666.0,0.0
0,76,0,0.283408,0,0,44472.0,0.0
0,62,0,0.096704,0,0,15200.0,0.0
0,48,0,75.0,0,0,5166.0,0.0
0,53,1,0.231177,0,0,13785.0,0.0
1,45,0,0.431626,0,0,6500.0,3.0
0,39,0,1635.0,0,0,5166.0,0.0
0,66,0,0.236202,0,0,2916.0,0.0
0,34,0,0.285826,0,0,5100.0,3.0
0,36,0,0.813917,0,0,3218.0,0.0
1,52,2,0.893759,1,3,1345.0,1.0
0,40,0,0.386626,0,0,3902.0,2.0
0,52,0,0.25869899999999996,0,0,4166.0,1.0
0,67,0,1843.0,0,0,5166.0,0.0
0,81,0,4.0,0,0,5166.0,0.0
0,33,0,0.448363,0,0,3969.0,1.0
0,47,1,0.26655700000000004,0,1,8500.0,2.0
0,52,0,0.339876,0,0,2903.0,4.0
0,40,1,0.459654,0,0,10000.0,1.0
0,51,0,0.390293,0,0,7911.0,4.0
0,41,0,30.0,0,0,5166.0,0.0
0,56,0,1535.0,0,0,5166.0,0.0
1,61,1,1483.0,1,0,5166.0,0.0
1,56,1,0.275669,0,1,3028.0,0.0
0,51,0,0.20575500000000002,0,0,15916.0,2.0
0,49,1,0.454887,0,0,6660.0,2.0
1,33,0,0.015381,0,0,4420.0,2.0
0,48,1,0.221262,0,0,8333.0,5.0
0,26,0,0.17327599999999999,0,0,3000.0,2.0
0,64,0,0.098186,0,0,11243.0,0.0
0,40,0,0.187107,0,0,17000.0,3.0
1,27,1,0.08415800000000001,1,0,1615.0,0.0
1,54,0,0.7918189999999999,2,2,3006.0,1.0
1,54,0,0.0,0,0,5166.0,0.0
0,57,0,1483.0,0,0,5166.0,3.0
0,55,0,6156.0,0,0,5166.0,0.0
0,47,0,0.24888200000000002,0,0,3800.0,0.0
1,76,2,0.073369,0,0,11666.0,1.0
0,53,0,3931.0,0,0,5166.0,0.0
1,37,0,0.0,2,0,3136.0,2.0
0,52,0,0.053728,0,0,2400.0,0.0
0,62,0,0.001666,0,0,3600.0,0.0
0,38,0,0.47257299999999997,0,0,6489.0,0.0
1,32,1,0.451825,1,0,2739.0,2.0
1,63,1,370.0,0,0,5166.0,0.0
